1;Substantive;Mr n;der Herr;This is my boss, Mr Paul Brown.;Das ist mein Chef, Herr Paul Brown.;;;;;;;;;;;;;;;;;;;;;;;;
121;Adjektive und Adverbien;brown adj;braun;Hannah's hair used to be brown.;Früher war Hannahs Haar braun.;Edward bought a pair of brown shoes.;Edward kaufte (sich) ein Paar braune Schuhe.;;;;;;;;;;;;;;;;;;;;;;
122;Adjektive und Adverbien;dark adj;dunkel;The manager was wearing a dark suit and yellow tie.;Der Manager trug einen dunklen Anzug und eine gelbe Krawatte.;She wore a dark blue dress.;Sie trug ein dunkelblaues Kleid.;;;;;;;;;;;;;;;;;;;;;;
123;Adjektive und Adverbien;dark-haired adj;dunkelhaarig;Are all Japanese dark-haired?;Sind alle Japaner dunkelhaarig?;;;;;;;;;;;;;;;;;;;;;;;;
124;Adjektive und Adverbien;grey-haired adj BE;grauhaarig BE;The grey-haired woman over there is my grandmother.;Die grauhaarige Frau dort drüben ist meine Großmutter.;;;;;;;;;;;;;;;;;;;;;;;;
125;Adjektive und Adverbien;gray-haired adj AE;grauhaarig AE;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Adjektive und Adverbien;red-haired adj;rothaarig;I just love red-haired men.;Ich liebe rothaarige Männer.;;;;;;;;;;;;;;;;;;;;;;;;
127;Sonstige;to put on weight;zunehmen;My sister has put on a lot of weight recently.;Meine Schwester hat in letzter Zeit ziemlich zugenommen.;;;;;;;;;;;;;;;;;;;;;;;;
128;Sonstige;to lose weight;abnehmen;Did you lose weight after the operation?;Hast du nach der Operation abgenommen?;;;;;;;;;;;;;;;;;;;;;;;;
129;Substantive;bald head n;die Glatze;Our new physics teacher has a bald head.;Unser neuer Physiklehrer hat eine Glatze.;;;;;;;;;;;;;;;;;;;;;;;;
130;Adjektive und Adverbien;bald adj;kahl;Although he was bald he was handsome.;Obwohl er kahl war, war er gut aussehend.;;;;;;;;;;;;;;;;;;;;;;;;
131;Sonstige;to go bald;die Haare verlieren;He started going bald in his early thirties.;Er begann mit Anfang 30 die Haare zu verlieren.;;;;;;;;;;;;;;;;;;;;;;;;
132;Substantive;expression n;der Gesichtsausdruck, der Ausdruck;Catherine had a strange expression on her face.;Katharina hatte einen merkwürdigen Gesichtsausdruck.;What does that expression mean?;Was bedeutet dieser Ausdruck?;The expression elevator exists in American English only.;Der Ausdruck elevator (= Aufzug) existiert nur im amerikanischen Englisch.;;;;;;;;;;;;;;;;;;;;
133;Substantive;complexion n;die Gesichtsfarbe, der Teint;She's got a darker complexion than her brother.;Sie hat eine dunklere Gesichtsfarbe als ihr Bruder.;;;;;;;;;;;;;;;;;;;;;;;;
134;Adjektive und Adverbien;dark-skinned adj;dunkelhäutig;He's dark-skinned but he's got blue eyes.;Er ist dunkelhäutig, aber er hat blaue Augen.;;;;;;;;;;;;;;;;;;;;;;;;
135;Adjektive und Adverbien;light-skinned adj;hellhäutig;Sonia should put on suntan lotion. She is very light-skinned.;Sonia sollte Sonnencreme auftragen. Sie ist sehr hellhäutig.;;;;;;;;;;;;;;;;;;;;;;;;
136;Adjektive und Adverbien;neat adj;gepflegt;Though Danny's hair is quite long it's always neat.;Obwohl Dannys Haare ziemlich lang sind, sind sie immer gepflegt.;;;;;;;;;;;;;;;;;;;;;;;;
137;Adjektive und Adverbien;untidy adj;ungepflegt;His hair and clothes were untidy.;Seine Haare und seine Kleidung waren ungepflegt.;;;;;;;;;;;;;;;;;;;;;;;;
138;Substantive;beard n;der Bart;Mr Chambers has grown a beard.;Mr Chambers hat sich einen Bart wachsen lassen.;He has a beard now.;Er trägt jetzt einen Bart.;;;;;;;;;;;;;;;;;;;;;;
139;Substantive;clothes n pl;die Kleidung;They sell jeans, sweaters, jackets and other clothes.;Sie verkaufen Jeans, Pullover, Jacken und andere Kleidung.;;;;;;;;;;;;;;;;;;;;;;;;
140;Substantive;men's clothing n;die Herrenbekleidung;Is there a men's clothing store around here?;Gibt es hier in der Nähe einen Laden für Herrenbekleidung?;;;;;;;;;;;;;;;;;;;;;;;;
141;Substantive;women's clothing n;die Damenbekleidung;Women's clothing is on the 2nd floor.;Damenbekleidung finden Sie im 2. Stock.;;;;;;;;;;;;;;;;;;;;;;;;
142;Substantive;fashion n;die Mode;Are you interested in Italian fashion?;Interessieren Sie sich für italienische Mode?;I hope short skirts will never go out of fashion again.;Ich hoffe, kurze Röcke kommen nie wieder aus der Mode.;;;;;;;;;;;;;;;;;;;;;;
143;Adjektive und Adverbien;elegant adj;elegant;Lisa looks extremely elegant in that dress.;In diesem Kleid sieht Lisa ungemein elegant aus.;;;;;;;;;;;;;;;;;;;;;;;;
144;Sonstige;to put on;anziehen;Put your coat on. It's getting cold.;Zieh deinen Mantel an! Es wird kalt.;The man put his coat on.;Der Mann zog seinen Mantel an.;;;;;;;;;;;;;;;;;;;;;;
145;Verben;dress v;sich anziehen, anziehen, anmachen;I normally dress before breakfast.;Normalerweise ziehe ich mich vor dem Frühstück an.;Could you dress the salad while I'm laying the table?;Könntest du den Salat anmachen, während ich den Tisch decke?;Wait a moment! I'm getting dressed.;Augenblick! Ich ziehe mich gerade an.;She dresses well.;Sie kleidet sich gut.;We got dressed quickly.;Wir zogen uns rasch an.;;;;;;;;;;;;;;;;
146;Sonstige;to take off;ausziehen, starten, abheben;Do you mind if I take off my jacket?;Haben Sie etwas dagegen, wenn ich mein Jackett ausziehe?;The plane for Tokyo took off ten minutes ago.;Das Flugzeug nach Tokio ist vor zehn Minuten gestartet.;Our plane is taking off in half an hour.;Unser Flugzeug startet in einer halben Stunde.;;;;;;;;;;;;;;;;;;;;
147;Sonstige;to take off one's clothes;sich ausziehen;David brushed his teeth, took off his clothes and went to bed.;David putzte sich die Zähne, zog sich aus und ging zu Bett.;;;;;;;;;;;;;;;;;;;;;;;;
148;Verben;wear v;tragen, anhaben;You should wear a hat and sunglasses on the beach.;Du solltest am Strand Hut und Sonnenbrille tragen.;You should wear a hat in this cold weather.;Du solltest bei diesem kalten Wetter einen Hut tragen.;;;;;;;;;;;;;;;;;;;;;;
149;Sonstige;to try on;anprobieren;Can I try these trousers on?;Darf ich diese Hose anprobieren?;I tried several coats on.;Ich probierte verschiedene Mäntel an.;;;;;;;;;;;;;;;;;;;;;;
150;Verben;change v;sich umziehen, (sich) verändern, wechseln;Where can I change?;Wo kann ich mich umziehen?;Roger hasn't changed at all since then.;Roger hat sich seitdem überhaupt nicht verändert.;Martin wants to go to the bank later to change some money.;Martin möchte nachher zur Bank gehen, um etwas Geld zu wechseln.;Could you change the oil, please?;Könnten Sie bitte das Öl wechseln?;I'll have to change.;Ich muss mich umziehen.;We had to change at Bristol.;Wir mussten in Bristol umsteigen.;;;;;;;;;;;;;;
151;Verben;suit v;stehen;Dark colours suit you best.;Dunkle Farben stehen dir am besten.;;;;;;;;;;;;;;;;;;;;;;;;
152;Verben;fit v;passen;This dress doesn't fit at all.;Dieses Kleid passt überhaupt nicht.;This dress doesn't fit.;Dieses Kleid passt nicht.;;;;;;;;;;;;;;;;;;;;;;
153;Sonstige;to go well;gut zusammenpassen;This tie goes really well with your shirt.;Diese Krawatte passt wirklich gut mit Ihrem Hemd zusammen.;;;;;;;;;;;;;;;;;;;;;;;;
154;Substantive;coat n;der Mantel, der Anstrich;I want to try this coat on.;Ich möchte diesen Mantel anprobieren.;The wall needed a second coat.;Die Wand benötigte einen zweiten Anstrich.;Put your coat on.;Zieh deinen Mantel an!;;;;;;;;;;;;;;;;;;;;
155;Substantive;jacket n;die Jacke, das Jackett, das Sakko;You should take a jacket with you for cool evenings.;Man sollte sich für kühle Abende eine Jacke mitnehmen.;Why don't you wear your dark blue jacket?;Warum trägst du nicht dein dunkelblaues Jackett?;Take off your jacket.;Leg dein Jackett doch ab.;;;;;;;;;;;;;;;;;;;;
156;Substantive;rain jacket n;die Regenjacke;I need a waterproof rain jacket for the hike.;Für die Wanderung brauche ich eine wasserdichte Regenjacke.;;;;;;;;;;;;;;;;;;;;;;;;
157;Substantive;(pair of) trousers n BE;die Hose BE;The dog attacked me and tore my trousers.;Der Hund griff mich an und zerriss mir die Hose.;;;;;;;;;;;;;;;;;;;;;;;;
158;Substantive;(pair of) pants n AE;die Hose AE;Mom, could you iron my pants, please?;Mama, könntest du mir bitte die Hose bügeln?;;;;;;;;;;;;;;;;;;;;;;;;
159;Substantive;(pair of) jeans n;die Jeans;I bought a nice pair of jeans yesterday.;Gestern habe ich mir eine schöne Jeans gekauft.;;;;;;;;;;;;;;;;;;;;;;;;
160;Substantive;T-shirt n;das T-Shirt;"Kevin got a T-shirt saying ""still under 30"".";"Kevin hat ein T-Shirt bekommen, auf dem ""Noch unter 30"" steht.";;;;;;;;;;;;;;;;;;;;;;;;
161;Substantive;pullover n;der Pullover;You don't need to put on your pullover. It's warm today.;Du brauchst deinen Pullover nicht anzuziehen. Es ist warm heute.;;;;;;;;;;;;;;;;;;;;;;;;
162;Substantive;sweater n;der Pullover;My daughter doesn't like the sweater that I gave her.;Meine Tochter mag den Pullover nicht, den ich ihr geschenkt habe.;Nothing is as nice to wear as a cashmere sweater.;Nichts trägt sich so angenehm wie ein Kaschmirpullover.;;;;;;;;;;;;;;;;;;;;;;
163;Substantive;jumper n;der Pullover;Put on a jumper. It's getting colder outside.;Zieh einen Pullover an! Es wird kälter draußen.;;;;;;;;;;;;;;;;;;;;;;;;
164;Substantive;dress n;das Kleid;The woman in the grey dress is my sister.;Die Frau im grauen Kleid ist meine Schwester.;She's got a new dress.;Sie hat ein neues Kleid.;They went to the dinner in evening dress.;Sie gingen in Abendbekleidung zu dem Essen.;;;;;;;;;;;;;;;;;;;;
165;Substantive;suit n;der Anzug, das Kostüm;Mr Johnson always wears a suit and a tie at the office.;Im Büro trägt Mr Johnson immer Anzug und Krawatte.;Our secretaries are supposed to wear a dress or a suit.;Unsere Sekretärinnen sollen ein Kleid oder Kostüm tragen.;He needs a new suit.;Er braucht einen neuen Anzug.;;;;;;;;;;;;;;;;;;;;
166;Substantive;skirt n;der Rock;A lady's suit consists of a jacket and a matching skirt.;Ein Damenkostüm besteht aus Jacke und passendem Rock.;Her skirt is too short.;Ihr Rock ist zu kurz.;;;;;;;;;;;;;;;;;;;;;;
167;Substantive;(pair of) shorts n;die kurze Hose, die Shorts;Almost everybody was wearing shorts on the beach.;Fast jeder trug kurze Hosen am Strand.;;;;;;;;;;;;;;;;;;;;;;;;
168;Substantive;blouse n;die Bluse;Holly got a sleeveless blouse from my sister.;Holly hat von meiner Schwester eine ärmellose Bluse bekommen.;Bess likes to wear a blouse and skirt.;Bess trägt gerne Rock und Bluse.;;;;;;;;;;;;;;;;;;;;;;
169;Substantive;shirt n;das Hemd;A businessman usually wears a suit, a shirt and a tie.;Ein Geschäftsmann trägt meist Anzug, Hemd und Krawatte.;He wore a clean white shirt.;Er trug ein sauberes weißes Hemd.;;;;;;;;;;;;;;;;;;;;;;
170;Substantive;sock n;der Strumpf, die Socke;I put on shorts, socks and jogging shoes.;Ich habe Shorts, Strümpfe und Joggingschuhe angezogen.;He put on a new pair of socks.;Er zog ein Paar frische Socken an.;;;;;;;;;;;;;;;;;;;;;;
171;Substantive;shoe n;der Schuh;Caroline was wearing her new red shoes.;Caroline trug ihre neuen roten Schuhe.;Your shoes are dirty.;Deine Schuhe sind schmutzig.;;;;;;;;;;;;;;;;;;;;;;
172;Substantive;size n;die Größe, die Kleidergröße;This coat is too big. I need a smaller size.;Dieser Mantel ist zu groß. Ich brauche eine kleinere Größe.;What size do you take?;Welche Kleidergröße tragen Sie?;They take the same size.;Sie haben die gleiche Größe.;;;;;;;;;;;;;;;;;;;;
173;Substantive;(pair of) pyjamas n BE;der Schlafanzug BE;My pyjamas are very comfortable.;Mein Schlafanzug ist sehr gemütlich.;;;;;;;;;;;;;;;;;;;;;;;;
174;Substantive;(pair of) pajamas n AE;der Schlafanzug AE;;;;;;;;;;;;;;;;;;;;;;;;;;
175;Substantive;nightdress n;das Nachthemd;She put on her nightdress and went to bed.;Sie zog ihr Nachthemd an und ging zu Bett.;;;;;;;;;;;;;;;;;;;;;;;;
176;Substantive;(pair of) briefs n;der Slip, die Unterhose;I like the red pair of briefs you bought.;Ich mag den roten Slip, den du gekauft hast.;He was only wearing briefs and socks when the doctor examined him.;Er trug nur Slip und Socken, als der Arzt ihn untersuchte.;;;;;;;;;;;;;;;;;;;;;;
177;Substantive;swimsuit n;der Badeanzug;Our women's swim team wore dark green swimsuits.;Unser Frauenschwimmteam trug dunkelgrüne Badeanzüge.;;;;;;;;;;;;;;;;;;;;;;;;
178;Substantive;swimming trunks n;die Badehose;Have you left your swimming trunks at the pool again?;Hast du deine Badehose schon wieder im Schwimmbad vergessen?;;;;;;;;;;;;;;;;;;;;;;;;
179;Substantive;bikini n;der Bikini;Victoria wore her bikini on the beach.;Victoria trug ihren Bikini am Strand.;;;;;;;;;;;;;;;;;;;;;;;;
180;Adjektive und Adverbien;tight adj;eng;This skirt is too tight.;Dieser Rock ist zu eng.;She doesn't like tight dresses.;Sie mag keine eng anliegenden Kleider.;;;;;;;;;;;;;;;;;;;;;;
181;Adjektive und Adverbien;wide adj;weit;This jacket is too wide for me.;Dieses Jackett ist mir zu weit.;;;;;;;;;;;;;;;;;;;;;;;;
182;Adjektive und Adverbien;loose adj;weit;I love wearing loose shirts and trousers.;Ich liebe es, weite Hemden und Hosen zu tragen.;There's a screw loose.;Eine Schraube ist locker.;;;;;;;;;;;;;;;;;;;;;;
183;Adjektive und Adverbien;long adj;lang;Sophie went out in a long red dress.;Sophie ging in einem langen roten Kleid aus.;It's a long flight from London to Sydney.;Es ist ein langer Flug von London nach Sydney.;It's been a long time since we met.;Es ist schon lange (Zeit) her, dass wir uns getroffen haben.;How long is this bed?;Wie lang ist dieses Bett?;;;;;;;;;;;;;;;;;;
184;Substantive;bra n;der Büstenhalter, der BH;Briony put on her bra.;Briony zog ihren BH an.;;;;;;;;;;;;;;;;;;;;;;;;
185;Substantive;vest n BE;das Unterhemd BE;Charlie was only wearing a vest and briefs.;Charlie trug nur Unterhemd und Unterhose.;;;;;;;;;;;;;;;;;;;;;;;;
186;Substantive;undershirt n AE;das Unterhemd AE;I washed your undershirt because it was dirty.;Ich habe dein Unterhemd mitgewaschen, weil es schmutzig war.;;;;;;;;;;;;;;;;;;;;;;;;
187;Substantive;(pair of) tights n BE;die Strumpfhose BE;Why don't you wear your new pair of tights under your skirt?;Warum trägst du nicht deine neue Strumpfhose unter dem Rock?;;;;;;;;;;;;;;;;;;;;;;;;
188;Substantive;pantyhose n AE;die Strumpfhose AE;I don't like wearing pantyhose even in winter.;Ich trage nicht gern Strumpfhosen, nicht mal im Winter.;;;;;;;;;;;;;;;;;;;;;;;;
189;Substantive;trainer n BE;der Turnschuh BE;All the members of the rock band were wearing white trainers.;Alle Mitglieder der Rockband trugen weiße Turnschuhe.;;;;;;;;;;;;;;;;;;;;;;;;
190;Substantive;sneaker n AE;der Turnschuh AE;I left my sneakers at the gym again.;Ich habe meine Turnschuhe wieder im Fitnesscenter vergessen.;;;;;;;;;;;;;;;;;;;;;;;;
191;Substantive;boot n;der Stiefel;Where can I find men's boots, please?;Wo bitte kann ich Stiefel für Männer finden?;The soldiers had heavy boots on.;Die Soldaten hatten schwere Stiefel an.;;;;;;;;;;;;;;;;;;;;;;
192;Substantive;sandal n;die Sandale;Connor bought some new sandals for the summer.;Connor hat neue Sandalen für den Sommer gekauft.;;;;;;;;;;;;;;;;;;;;;;;;
193;Adjektive und Adverbien;fashionable adj;modisch;I wish I had more fashionable clothes.;Ich wünschte, ich hätte modischere Kleidung.;;;;;;;;;;;;;;;;;;;;;;;;
194;Adjektive und Adverbien;old-fashioned adj;altmodisch;This hat looks old-fashioned.;Dieser Hut sieht altmodisch aus.;I have an old-fashioned camera which still takes excellent pictures.;Ich habe eine altmodische Kamera, die jedoch ausgezeichnete Bilder macht.;;;;;;;;;;;;;;;;;;;;;;
195;Substantive;collar n;der Kragen;The collar of this shirt is too tight.;Der Kragen von diesem Hemd ist zu eng.;You can wash the collar of this shirt separately.;Sie können den Kragen dieses Hemdes getrennt waschen.;;;;;;;;;;;;;;;;;;;;;;
196;Substantive;sleeve n;der Ärmel;There's a stain on the right sleeve of your shirt.;Auf dem rechten Ärmel deines Hemdes ist ein Fleck.;My new summer dress has no sleeves.;Mein neues Sommerkleid hat keine Ärmel.;;;;;;;;;;;;;;;;;;;;;;
197;Substantive;button n;der Knopf;Why don't you undo the top button of your shirt?;Warum öffnest du nicht den oberen Knopf deines Hemdes?;My dress has four buttons.;Mein Kleid hat vier Knöpfe.;;;;;;;;;;;;;;;;;;;;;;
198;Substantive;hole n;das Loch;There's a hole in my right sock.;Meine rechte Socke hat ein Loch.;There's a hole in my stocking.;Mein Strumpf hat ein Loch.;;;;;;;;;;;;;;;;;;;;;;
199;Substantive;trouser pocket n BE;die Hosentasche BE;There's a hole in my trouser pocket.;Ich habe ein Loch in meiner Hosentasche.;;;;;;;;;;;;;;;;;;;;;;;;
200;Substantive;pants pocket n AE;die Hosentasche AE;I found a few coins in the pants pockets of my old jeans.;Ich fand ein paar Münzen in den Hosentaschen meiner alten Jeans.;;;;;;;;;;;;;;;;;;;;;;;;
201;Substantive;zip n BE;der Reißverschluss BE;Jeans with buttons instead of zips are popular again.;Jeans mit Knöpfen statt Reißverschluss sind wieder beliebt.;The dress had a zip instead of buttons.;Das Kleid hatte einen Reißverschluss an Stelle von Knöpfen.;;;;;;;;;;;;;;;;;;;;;;
202;Substantive;zipper n AE;der Reißverschluss AE;I like jeans with zippers better than jeans with buttons.;Ich mag Jeans mit Reißverschluss lieber als Jeans mit Knöpfen.;;;;;;;;;;;;;;;;;;;;;;;;
203;Substantive;pattern n;das Muster;She doesn't mind the pattern, but the colours are too loud.;Sie hat nichts gegen das Muster, aber die Farben sind zu schrill.;I bought a pattern to make a dress.;Ich kaufte ein Schnittmuster, um ein Kleid zu nähen.;;;;;;;;;;;;;;;;;;;;;;
204;Adjektive und Adverbien;plain adj;einfarbig;James was wearing a plain red scarf.;James trug ein einfarbiges rotes Halstuch.;Emily was wearing a plain dress.;Emily trug ein schlichtes Kleid.;;;;;;;;;;;;;;;;;;;;;;
205;Adjektive und Adverbien;striped adj;gestreift;I got a red and white striped blouse for Christmas.;Zu Weihnachten habe ich eine rot-weiß gestreifte Bluse bekommen.;;;;;;;;;;;;;;;;;;;;;;;;
